period_start,regionid,fuel,perc
2026-07-17T01:30:00Z,13,solar,0
2026-07-17T01:30:00Z,13,wind,9.8
2026-07-17T01:30:00Z,14,biomass,0.9
2026-07-17T01:30:00Z,14,coal,0
2026-07-17T01:30:00Z,14,gas,76
2026-07-17T01:30:00Z,14,hydro,0.4
2026-07-17T01:30:00Z,14,imports,18.5
2026-07-17T01:30:00Z,14,nuclear,0.5
2026-07-17T01:30:00Z,14,other,0
2026-07-17T01:30:00Z,14,solar,0
2026-07-17T01:30:00Z,14,wind,3.6
2026-07-17T01:30:00Z,15,biomass,11.1
2026-07-17T01:30:00Z,15,coal,0
2026-07-17T01:30:00Z,15,gas,55.1
2026-07-17T01:30:00Z,15,hydro,0
2026-07-17T01:30:00Z,15,imports,8.1
2026-07-17T01:30:00Z,15,nuclear,13.4
2026-07-17T01:30:00Z,15,other,0
2026-07-17T01:30:00Z,15,solar,0
2026-07-17T01:30:00Z,15,wind,12.3
2026-07-17T01:30:00Z,16,biomass,2.7
2026-07-17T01:30:00Z,16,coal,0
2026-07-17T01:30:00Z,16,gas,0
2026-07-17T01:30:00Z,16,hydro,0
2026-07-17T01:30:00Z,16,imports,0
2026-07-17T01:30:00Z,16,nuclear,48.3
2026-07-17T01:30:00Z,16,other,0
2026-07-17T01:30:00Z,16,solar,0
2026-07-17T01:30:00Z,16,wind,48.9
2026-07-17T01:30:00Z,17,biomass,0
2026-07-17T01:30:00Z,17,coal,0
2026-07-17T01:30:00Z,17,gas,96.3
2026-07-17T01:30:00Z,17,hydro,0
2026-07-17T01:30:00Z,17,imports,0
2026-07-17T01:30:00Z,17,nuclear,1
2026-07-17T01:30:00Z,17,other,0
2026-07-17T01:30:00Z,17,solar,0
2026-07-17T01:30:00Z,17,wind,2.7
2026-07-17T01:30:00Z,18,biomass,10.2
2026-07-17T01:30:00Z,18,coal,0
2026-07-17T01:30:00Z,18,gas,53.9
2026-07-17T01:30:00Z,18,hydro,0.9
2026-07-17T01:30:00Z,18,imports,8.1
2026-07-17T01:30:00Z,18,nuclear,13.4
2026-07-17T01:30:00Z,18,other,0.9
2026-07-17T01:30:00Z,18,solar,0
2026-07-17T01:30:00Z,18,wind,12.5
2026-07-17T02:00:00Z,1,biomass,0
2026-07-17T02:00:00Z,1,coal,0
2026-07-17T02:00:00Z,1,gas,0
2026-07-17T02:00:00Z,1,hydro,0
2026-07-17T02:00:00Z,1,imports,0
2026-07-17T02:00:00Z,1,nuclear,0
2026-07-17T02:00:00Z,1,other,0
2026-07-17T02:00:00Z,1,solar,0
2026-07-17T02:00:00Z,1,wind,100
2026-07-17T02:00:00Z,2,biomass,3.1
2026-07-17T02:00:00Z,2,coal,0
2026-07-17T02:00:00Z,2,gas,0
2026-07-17T02:00:00Z,2,hydro,0
2026-07-17T02:00:00Z,2,imports,0
2026-07-17T02:00:00Z,2,nuclear,53.7
2026-07-17T02:00:00Z,2,other,0
2026-07-17T02:00:00Z,2,solar,0
2026-07-17T02:00:00Z,2,wind,43.1
2026-07-17T02:00:00Z,3,biomass,6
2026-07-17T02:00:00Z,3,coal,0
2026-07-17T02:00:00Z,3,gas,20.8
2026-07-17T02:00:00Z,3,hydro,0
2026-07-17T02:00:00Z,3,imports,11.5
2026-07-17T02:00:00Z,3,nuclear,45.6
2026-07-17T02:00:00Z,3,other,0
2026-07-17T02:00:00Z,3,solar,0
2026-07-17T02:00:00Z,3,wind,16.1
2026-07-17T02:00:00Z,4,biomass,19.5
2026-07-17T02:00:00Z,4,coal,0
2026-07-17T02:00:00Z,4,gas,0
2026-07-17T02:00:00Z,4,hydro,0
2026-07-17T02:00:00Z,4,imports,43.6
2026-07-17T02:00:00Z,4,nuclear,25.3
2026-07-17T02:00:00Z,4,other,0
2026-07-17T02:00:00Z,4,solar,0
2026-07-17T02:00:00Z,4,wind,11.6
2026-07-17T02:00:00Z,5,biomass,42.2
2026-07-17T02:00:00Z,5,coal,0
2026-07-17T02:00:00Z,5,gas,23.6
2026-07-17T02:00:00Z,5,hydro,0
2026-07-17T02:00:00Z,5,imports,10.8
2026-07-17T02:00:00Z,5,nuclear,7.7
2026-07-17T02:00:00Z,5,other,0
2026-07-17T02:00:00Z,5,solar,0
2026-07-17T02:00:00Z,5,wind,15.6
2026-07-17T02:00:00Z,6,biomass,4.1
2026-07-17T02:00:00Z,6,coal,0
2026-07-17T02:00:00Z,6,gas,18.8
2026-07-17T02:00:00Z,6,hydro,0
2026-07-17T02:00:00Z,6,imports,5.5
2026-07-17T02:00:00Z,6,nuclear,44.5
2026-07-17T02:00:00Z,6,other,0
2026-07-17T02:00:00Z,6,solar,0
2026-07-17T02:00:00Z,6,wind,27.2
2026-07-17T02:00:00Z,7,biomass,0
2026-07-17T02:00:00Z,7,coal,0
2026-07-17T02:00:00Z,7,gas,98.7
2026-07-17T02:00:00Z,7,hydro,0
2026-07-17T02:00:00Z,7,imports,0
2026-07-17T02:00:00Z,7,nuclear,0
2026-07-17T02:00:00Z,7,other,0
2026-07-17T02:00:00Z,7,solar,0
2026-07-17T02:00:00Z,7,wind,1.3
2026-07-17T02:00:00Z,8,biomass,4.2
2026-07-17T02:00:00Z,8,coal,0
2026-07-17T02:00:00Z,8,gas,51
2026-07-17T02:00:00Z,8,hydro,0
2026-07-17T02:00:00Z,8,imports,5.4
2026-07-17T02:00:00Z,8,nuclear,26.5
2026-07-17T02:00:00Z,8,other,0
2026-07-17T02:00:00Z,8,solar,0
2026-07-17T02:00:00Z,8,wind,12.9
2026-07-17T02:00:00Z,9,biomass,20.5
2026-07-17T02:00:00Z,9,coal,0
2026-07-17T02:00:00Z,9,gas,61.1
2026-07-17T02:00:00Z,9,hydro,0
2026-07-17T02:00:00Z,9,imports,5.2
2026-07-17T02:00:00Z,9,nuclear,3.8
2026-07-17T02:00:00Z,9,other,0
2026-07-17T02:00:00Z,9,solar,0
2026-07-17T02:00:00Z,9,wind,9.3
2026-07-17T02:00:00Z,10,biomass,13.2
2026-07-17T02:00:00Z,10,coal,0
2026-07-17T02:00:00Z,10,gas,63.5
2026-07-17T02:00:00Z,10,hydro,0
2026-07-17T02:00:00Z,10,imports,3.4
2026-07-17T02:00:00Z,10,nuclear,2.4
2026-07-17T02:00:00Z,10,other,0
2026-07-17T02:00:00Z,10,solar,0
2026-07-17T02:00:00Z,10,wind,17.6
2026-07-17T02:00:00Z,11,biomass,0
2026-07-17T02:00:00Z,11,coal,0
2026-07-17T02:00:00Z,11,gas,99.2
2026-07-17T02:00:00Z,11,hydro,0
2026-07-17T02:00:00Z,11,imports,0
2026-07-17T02:00:00Z,11,nuclear,0
2026-07-17T02:00:00Z,11,other,0
2026-07-17T02:00:00Z,11,solar,0
2026-07-17T02:00:00Z,11,wind,0.8
2026-07-17T02:00:00Z,12,biomass,8.9
2026-07-17T02:00:00Z,12,coal,0
2026-07-17T02:00:00Z,12,gas,68.9
2026-07-17T02:00:00Z,12,hydro,0
2026-07-17T02:00:00Z,12,imports,4
2026-07-17T02:00:00Z,12,nuclear,10.3
2026-07-17T02:00:00Z,12,other,0
2026-07-17T02:00:00Z,12,solar,0
2026-07-17T02:00:00Z,12,wind,7.9
2026-07-17T02:00:00Z,13,biomass,6.8
2026-07-17T02:00:00Z,13,coal,0
2026-07-17T02:00:00Z,13,gas,70.4
2026-07-17T02:00:00Z,13,hydro,0.2
2026-07-17T02:00:00Z,13,imports,10
2026-07-17T02:00:00Z,13,nuclear,3.6
2026-07-17T02:00:00Z,13,other,0
2026-07-17T02:00:00Z,13,solar,0
2026-07-17T02:00:00Z,13,wind,9
2026-07-17T02:00:00Z,14,biomass,0.8
2026-07-17T02:00:00Z,14,coal,0
2026-07-17T02:00:00Z,14,gas,77
2026-07-17T02:00:00Z,14,hydro,0.4
2026-07-17T02:00:00Z,14,imports,17.9
2026-07-17T02:00:00Z,14,nuclear,1
2026-07-17T02:00:00Z,14,other,0
2026-07-17T02:00:00Z,14,solar,0
2026-07-17T02:00:00Z,14,wind,2.9
2026-07-17T02:00:00Z,15,biomass,11.1
2026-07-17T02:00:00Z,15,coal,0
2026-07-17T02:00:00Z,15,gas,55.3
2026-07-17T02:00:00Z,15,hydro,0
2026-07-17T02:00:00Z,15,imports,8
2026-07-17T02:00:00Z,15,nuclear,13.4
2026-07-17T02:00:00Z,15,other,0
2026-07-17T02:00:00Z,15,solar,0
2026-07-17T02:00:00Z,15,wind,12.1
2026-07-17T02:00:00Z,16,biomass,2.9
2026-07-17T02:00:00Z,16,coal,0
2026-07-17T02:00:00Z,16,gas,0
2026-07-17T02:00:00Z,16,hydro,0
2026-07-17T02:00:00Z,16,imports,0
2026-07-17T02:00:00Z,16,nuclear,47.7
2026-07-17T02:00:00Z,16,other,0
2026-07-17T02:00:00Z,16,solar,0
2026-07-17T02:00:00Z,16,wind,49.5
2026-07-17T02:00:00Z,17,biomass,0.1
2026-07-17T02:00:00Z,17,coal,0
2026-07-17T02:00:00Z,17,gas,96
2026-07-17T02:00:00Z,17,hydro,0
2026-07-17T02:00:00Z,17,imports,0
2026-07-17T02:00:00Z,17,nuclear,1.1
2026-07-17T02:00:00Z,17,other,0
2026-07-17T02:00:00Z,17,solar,0
2026-07-17T02:00:00Z,17,wind,2.9
2026-07-17T02:00:00Z,18,biomass,10.2
2026-07-17T02:00:00Z,18,coal,0
2026-07-17T02:00:00Z,18,gas,54
2026-07-17T02:00:00Z,18,hydro,0.9
2026-07-17T02:00:00Z,18,imports,8
2026-07-17T02:00:00Z,18,nuclear,13.4
2026-07-17T02:00:00Z,18,other,1.1
2026-07-17T02:00:00Z,18,solar,0
2026-07-17T02:00:00Z,18,wind,12.3
2026-07-17T02:30:00Z,1,biomass,0
2026-07-17T02:30:00Z,1,coal,0
2026-07-17T02:30:00Z,1,gas,0
2026-07-17T02:30:00Z,1,hydro,0
2026-07-17T02:30:00Z,1,imports,0
2026-07-17T02:30:00Z,1,nuclear,0
2026-07-17T02:30:00Z,1,other,0
2026-07-17T02:30:00Z,1,solar,0
2026-07-17T02:30:00Z,1,wind,100
2026-07-17T02:30:00Z,2,biomass,3
2026-07-17T02:30:00Z,2,coal,0
2026-07-17T02:30:00Z,2,gas,0
2026-07-17T02:30:00Z,2,hydro,0
2026-07-17T02:30:00Z,2,imports,0
2026-07-17T02:30:00Z,2,nuclear,53.1
2026-07-17T02:30:00Z,2,other,0
2026-07-17T02:30:00Z,2,solar,0
2026-07-17T02:30:00Z,2,wind,44
2026-07-17T02:30:00Z,3,biomass,5.7
2026-07-17T02:30:00Z,3,coal,0
2026-07-17T02:30:00Z,3,gas,20.9
2026-07-17T02:30:00Z,3,hydro,0
2026-07-17T02:30:00Z,3,imports,11.3
2026-07-17T02:30:00Z,3,nuclear,45.6
2026-07-17T02:30:00Z,3,other,0
2026-07-17T02:30:00Z,3,solar,0
2026-07-17T02:30:00Z,3,wind,16.5
2026-07-17T02:30:00Z,4,biomass,18.8
2026-07-17T02:30:00Z,4,coal,0
2026-07-17T02:30:00Z,4,gas,0
2026-07-17T02:30:00Z,4,hydro,0
2026-07-17T02:30:00Z,4,imports,42.8
2026-07-17T02:30:00Z,4,nuclear,25.8
2026-07-17T02:30:00Z,4,other,0
2026-07-17T02:30:00Z,4,solar,0
2026-07-17T02:30:00Z,4,wind,12.6
2026-07-17T02:30:00Z,5,biomass,41.9
2026-07-17T02:30:00Z,5,coal,0
2026-07-17T02:30:00Z,5,gas,24.1
2026-07-17T02:30:00Z,5,hydro,0
2026-07-17T02:30:00Z,5,imports,10.6
2026-07-17T02:30:00Z,5,nuclear,8.2
2026-07-17T02:30:00Z,5,other,0
2026-07-17T02:30:00Z,5,solar,0
2026-07-17T02:30:00Z,5,wind,15.1
2026-07-17T02:30:00Z,6,biomass,4.2
2026-07-17T02:30:00Z,6,coal,0
2026-07-17T02:30:00Z,6,gas,14.9
2026-07-17T02:30:00Z,6,hydro,0
2026-07-17T02:30:00Z,6,imports,5.6
2026-07-17T02:30:00Z,6,nuclear,46.1
2026-07-17T02:30:00Z,6,other,0
2026-07-17T02:30:00Z,6,solar,0
2026-07-17T02:30:00Z,6,wind,29.1
2026-07-17T02:30:00Z,7,biomass,0
2026-07-17T02:30:00Z,7,coal,0
2026-07-17T02:30:00Z,7,gas,99
2026-07-17T02:30:00Z,7,hydro,0
2026-07-17T02:30:00Z,7,imports,0
2026-07-17T02:30:00Z,7,nuclear,0
2026-07-17T02:30:00Z,7,other,0
2026-07-17T02:30:00Z,7,solar,0
2026-07-17T02:30:00Z,7,wind,1
2026-07-17T02:30:00Z,8,biomass,4.5
2026-07-17T02:30:00Z,8,coal,0
2026-07-17T02:30:00Z,8,gas,48.2
2026-07-17T02:30:00Z,8,hydro,0
2026-07-17T02:30:00Z,8,imports,5.7
2026-07-17T02:30:00Z,8,nuclear,27.4
2026-07-17T02:30:00Z,8,other,0
2026-07-17T02:30:00Z,8,solar,0
2026-07-17T02:30:00Z,8,wind,14.1
2026-07-17T02:30:00Z,9,biomass,20.3
2026-07-17T02:30:00Z,9,coal,0
2026-07-17T02:30:00Z,9,gas,61.5
2026-07-17T02:30:00Z,9,hydro,0
2026-07-17T02:30:00Z,9,imports,5.1
2026-07-17T02:30:00Z,9,nuclear,4.1
2026-07-17T02:30:00Z,9,other,0
2026-07-17T02:30:00Z,9,solar,0
2026-07-17T02:30:00Z,9,wind,8.9
2026-07-17T02:30:00Z,10,biomass,13
2026-07-17T02:30:00Z,10,coal,0
2026-07-17T02:30:00Z,10,gas,63.8
2026-07-17T02:30:00Z,10,hydro,0
2026-07-17T02:30:00Z,10,imports,3.3
2026-07-17T02:30:00Z,10,nuclear,2.6
2026-07-17T02:30:00Z,10,other,0
2026-07-17T02:30:00Z,10,solar,0
2026-07-17T02:30:00Z,10,wind,17.3
2026-07-17T02:30:00Z,11,biomass,0
2026-07-17T02:30:00Z,11,coal,0
2026-07-17T02:30:00Z,11,gas,99.3
2026-07-17T02:30:00Z,11,hydro,0
2026-07-17T02:30:00Z,11,imports,0
2026-07-17T02:30:00Z,11,nuclear,0
2026-07-17T02:30:00Z,11,other,0
2026-07-17T02:30:00Z,11,solar,0
2026-07-17T02:30:00Z,11,wind,0.7
2026-07-17T02:30:00Z,12,biomass,9.2
2026-07-17T02:30:00Z,12,coal,0
2026-07-17T02:30:00Z,12,gas,68.1
2026-07-17T02:30:00Z,12,hydro,0
2026-07-17T02:30:00Z,12,imports,3.9
2026-07-17T02:30:00Z,12,nuclear,10.6
2026-07-17T02:30:00Z,12,other,0
2026-07-17T02:30:00Z,12,solar,0
2026-07-17T02:30:00Z,12,wind,8.2
2026-07-17T02:30:00Z,13,biomass,7.8
2026-07-17T02:30:00Z,13,coal,0
2026-07-17T02:30:00Z,13,gas,75.2
2026-07-17T02:30:00Z,13,hydro,0.2
2026-07-17T02:30:00Z,13,imports,2.6
2026-07-17T02:30:00Z,13,nuclear,3.9
2026-07-17T02:30:00Z,13,other,0
2026-07-17T02:30:00Z,13,solar,0
2026-07-17T02:30:00Z,13,wind,10.2
2026-07-17T02:30:00Z,14,biomass,2.5
2026-07-17T02:30:00Z,14,coal,0
2026-07-17T02:30:00Z,14,gas,89.2
2026-07-17T02:30:00Z,14,hydro,0.4
2026-07-17T02:30:00Z,14,imports,1.4
2026-07-17T02:30:00Z,14,nuclear,1.4
2026-07-17T02:30:00Z,14,other,0
2026-07-17T02:30:00Z,14,solar,0
2026-07-17T02:30:00Z,14,wind,5
2026-07-17T02:30:00Z,15,biomass,11.3
2026-07-17T02:30:00Z,15,coal,0
2026-07-17T02:30:00Z,15,gas,56.5
2026-07-17T02:30:00Z,15,hydro,0.1
2026-07-17T02:30:00Z,15,imports,6.1
2026-07-17T02:30:00Z,15,nuclear,13.6
2026-07-17T02:30:00Z,15,other,0
2026-07-17T02:30:00Z,15,solar,0
2026-07-17T02:30:00Z,15,wind,12.6
2026-07-17T02:30:00Z,16,biomass,2.7
2026-07-17T02:30:00Z,16,coal,0
2026-07-17T02:30:00Z,16,gas,0
2026-07-17T02:30:00Z,16,hydro,0
2026-07-17T02:30:00Z,16,imports,0
2026-07-17T02:30:00Z,16,nuclear,48.7
2026-07-17T02:30:00Z,16,other,0
2026-07-17T02:30:00Z,16,solar,0
2026-07-17T02:30:00Z,16,wind,48.7
2026-07-17T02:30:00Z,17,biomass,0.1
2026-07-17T02:30:00Z,17,coal,0
2026-07-17T02:30:00Z,17,gas,95.7
2026-07-17T02:30:00Z,17,hydro,0
2026-07-17T02:30:00Z,17,imports,0
2026-07-17T02:30:00Z,17,nuclear,1.3
2026-07-17T02:30:00Z,17,other,0
2026-07-17T02:30:00Z,17,solar,0
2026-07-17T02:30:00Z,17,wind,2.9
2026-07-17T02:30:00Z,18,biomass,10.4
2026-07-17T02:30:00Z,18,coal,0
2026-07-17T02:30:00Z,18,gas,54.8
2026-07-17T02:30:00Z,18,hydro,1.3
2026-07-17T02:30:00Z,18,imports,6.1
2026-07-17T02:30:00Z,18,nuclear,13.6
2026-07-17T02:30:00Z,18,other,1
2026-07-17T02:30:00Z,18,solar,0
2026-07-17T02:30:00Z,18,wind,12.7
2026-07-17T03:00:00Z,1,biomass,0
2026-07-17T03:00:00Z,1,coal,0
2026-07-17T03:00:00Z,1,gas,0
2026-07-17T03:00:00Z,1,hydro,0
2026-07-17T03:00:00Z,1,imports,0
2026-07-17T03:00:00Z,1,nuclear,0
2026-07-17T03:00:00Z,1,other,0
2026-07-17T03:00:00Z,1,solar,0
2026-07-17T03:00:00Z,1,wind,100
2026-07-17T03:00:00Z,2,biomass,3
2026-07-17T03:00:00Z,2,coal,0
2026-07-17T03:00:00Z,2,gas,0
2026-07-17T03:00:00Z,2,hydro,0
2026-07-17T03:00:00Z,2,imports,0
2026-07-17T03:00:00Z,2,nuclear,52.7
2026-07-17T03:00:00Z,2,other,0
2026-07-17T03:00:00Z,2,solar,0
2026-07-17T03:00:00Z,2,wind,44.2
2026-07-17T03:00:00Z,3,biomass,5.6
2026-07-17T03:00:00Z,3,coal,0
2026-07-17T03:00:00Z,3,gas,21.3
2026-07-17T03:00:00Z,3,hydro,0
2026-07-17T03:00:00Z,3,imports,11.1
2026-07-17T03:00:00Z,3,nuclear,46.3
2026-07-17T03:00:00Z,3,other,0
2026-07-17T03:00:00Z,3,solar,0
2026-07-17T03:00:00Z,3,wind,15.8
2026-07-17T03:00:00Z,4,biomass,18.9
2026-07-17T03:00:00Z,4,coal,0
2026-07-17T03:00:00Z,4,gas,0
2026-07-17T03:00:00Z,4,hydro,0
2026-07-17T03:00:00Z,4,imports,43.6
2026-07-17T03:00:00Z,4,nuclear,26.2
2026-07-17T03:00:00Z,4,other,0
2026-07-17T03:00:00Z,4,solar,0
2026-07-17T03:00:00Z,4,wind,11.3
2026-07-17T03:00:00Z,5,biomass,43.8
2026-07-17T03:00:00Z,5,coal,0
2026-07-17T03:00:00Z,5,gas,21
2026-07-17T03:00:00Z,5,hydro,0
2026-07-17T03:00:00Z,5,imports,11.4
2026-07-17T03:00:00Z,5,nuclear,9.1
2026-07-17T03:00:00Z,5,other,0
2026-07-17T03:00:00Z,5,solar,0
2026-07-17T03:00:00Z,5,wind,14.7
2026-07-17T03:00:00Z,6,biomass,4.1
2026-07-17T03:00:00Z,6,coal,0
2026-07-17T03:00:00Z,6,gas,16.2
2026-07-17T03:00:00Z,6,hydro,0
2026-07-17T03:00:00Z,6,imports,5.5
2026-07-17T03:00:00Z,6,nuclear,45.7
2026-07-17T03:00:00Z,6,other,0
2026-07-17T03:00:00Z,6,solar,0
2026-07-17T03:00:00Z,6,wind,28.5
2026-07-17T03:00:00Z,7,biomass,0
2026-07-17T03:00:00Z,7,coal,0
2026-07-17T03:00:00Z,7,gas,99.2
2026-07-17T03:00:00Z,7,hydro,0
2026-07-17T03:00:00Z,7,imports,0
2026-07-17T03:00:00Z,7,nuclear,0
2026-07-17T03:00:00Z,7,other,0
2026-07-17T03:00:00Z,7,solar,0
2026-07-17T03:00:00Z,7,wind,0.8
2026-07-17T03:00:00Z,8,biomass,3.9
2026-07-17T03:00:00Z,8,coal,0
2026-07-17T03:00:00Z,8,gas,51.5
2026-07-17T03:00:00Z,8,hydro,0
2026-07-17T03:00:00Z,8,imports,5.3
2026-07-17T03:00:00Z,8,nuclear,26.6
2026-07-17T03:00:00Z,8,other,0
2026-07-17T03:00:00Z,8,solar,0
2026-07-17T03:00:00Z,8,wind,12.8
2026-07-17T03:00:00Z,9,biomass,20.8
2026-07-17T03:00:00Z,9,coal,0
2026-07-17T03:00:00Z,9,gas,61.1
2026-07-17T03:00:00Z,9,hydro,0
2026-07-17T03:00:00Z,9,imports,5.4
2026-07-17T03:00:00Z,9,nuclear,4.2
2026-07-17T03:00:00Z,9,other,0
2026-07-17T03:00:00Z,9,solar,0
2026-07-17T03:00:00Z,9,wind,8.4
2026-07-17T03:00:00Z,10,biomass,13.3
2026-07-17T03:00:00Z,10,coal,0
2026-07-17T03:00:00Z,10,gas,63
2026-07-17T03:00:00Z,10,hydro,0
2026-07-17T03:00:00Z,10,imports,3.5
2026-07-17T03:00:00Z,10,nuclear,2.8
2026-07-17T03:00:00Z,10,other,0
2026-07-17T03:00:00Z,10,solar,0
2026-07-17T03:00:00Z,10,wind,17.5
2026-07-17T03:00:00Z,11,biomass,0
2026-07-17T03:00:00Z,11,coal,0
2026-07-17T03:00:00Z,11,gas,99.3
2026-07-17T03:00:00Z,11,hydro,0
2026-07-17T03:00:00Z,11,imports,0
2026-07-17T03:00:00Z,11,nuclear,0
2026-07-17T03:00:00Z,11,other,0
2026-07-17T03:00:00Z,11,solar,0
2026-07-17T03:00:00Z,11,wind,0.7
2026-07-17T03:00:00Z,12,biomass,9.1
2026-07-17T03:00:00Z,12,coal,0
2026-07-17T03:00:00Z,12,gas,68.9
2026-07-17T03:00:00Z,12,hydro,0
2026-07-17T03:00:00Z,12,imports,3.9
2026-07-17T03:00:00Z,12,nuclear,10.4
2026-07-17T03:00:00Z,12,other,0
2026-07-17T03:00:00Z,12,solar,0
2026-07-17T03:00:00Z,12,wind,7.7
2026-07-17T03:00:00Z,13,biomass,8
2026-07-17T03:00:00Z,13,coal,0
2026-07-17T03:00:00Z,13,gas,75.1
2026-07-17T03:00:00Z,13,hydro,0.2
2026-07-17T03:00:00Z,13,imports,2.5
2026-07-17T03:00:00Z,13,nuclear,4.1
2026-07-17T03:00:00Z,13,other,0
2026-07-17T03:00:00Z,13,solar,0
2026-07-17T03:00:00Z,13,wind,10.2
2026-07-17T03:00:00Z,14,biomass,2.7
2026-07-17T03:00:00Z,14,coal,0
2026-07-17T03:00:00Z,14,gas,89.5
2026-07-17T03:00:00Z,14,hydro,0.4
2026-07-17T03:00:00Z,14,imports,0.8
2026-07-17T03:00:00Z,14,nuclear,1.5
2026-07-17T03:00:00Z,14,other,0
2026-07-17T03:00:00Z,14,solar,0
2026-07-17T03:00:00Z,14,wind,5
2026-07-17T03:00:00Z,15,biomass,11.3
2026-07-17T03:00:00Z,15,coal,0
2026-07-17T03:00:00Z,15,gas,56.8
2026-07-17T03:00:00Z,15,hydro,0.1
2026-07-17T03:00:00Z,15,imports,6
2026-07-17T03:00:00Z,15,nuclear,13.6
2026-07-17T03:00:00Z,15,other,0
2026-07-17T03:00:00Z,15,solar,0
2026-07-17T03:00:00Z,15,wind,12.3
2026-07-17T03:00:00Z,16,biomass,2.6
2026-07-17T03:00:00Z,16,coal,0
2026-07-17T03:00:00Z,16,gas,0
2026-07-17T03:00:00Z,16,hydro,0
2026-07-17T03:00:00Z,16,imports,0
2026-07-17T03:00:00Z,16,nuclear,48.4
2026-07-17T03:00:00Z,16,other,0
2026-07-17T03:00:00Z,16,solar,0
2026-07-17T03:00:00Z,16,wind,49.1
2026-07-17T03:00:00Z,17,biomass,0
2026-07-17T03:00:00Z,17,coal,0
2026-07-17T03:00:00Z,17,gas,96
2026-07-17T03:00:00Z,17,hydro,0
2026-07-17T03:00:00Z,17,imports,0
2026-07-17T03:00:00Z,17,nuclear,1.8
2026-07-17T03:00:00Z,17,other,0
2026-07-17T03:00:00Z,17,solar,0
2026-07-17T03:00:00Z,17,wind,2.1
2026-07-17T03:00:00Z,18,biomass,10.3
2026-07-17T03:00:00Z,18,coal,0
2026-07-17T03:00:00Z,18,gas,55
2026-07-17T03:00:00Z,18,hydro,1.4
2026-07-17T03:00:00Z,18,imports,6.1
2026-07-17T03:00:00Z,18,nuclear,13.6
2026-07-17T03:00:00Z,18,other,1.3
2026-07-17T03:00:00Z,18,solar,0
2026-07-17T03:00:00Z,18,wind,12.4
2026-07-17T03:30:00Z,1,biomass,0
2026-07-17T03:30:00Z,1,coal,0
2026-07-17T03:30:00Z,1,gas,0
2026-07-17T03:30:00Z,1,hydro,0
2026-07-17T03:30:00Z,1,imports,0
2026-07-17T03:30:00Z,1,nuclear,0
2026-07-17T03:30:00Z,1,other,0
2026-07-17T03:30:00Z,1,solar,0.1
2026-07-17T03:30:00Z,1,wind,99.9
2026-07-17T03:30:00Z,2,biomass,2.9
2026-07-17T03:30:00Z,2,coal,0
2026-07-17T03:30:00Z,2,gas,0
2026-07-17T03:30:00Z,2,hydro,0
2026-07-17T03:30:00Z,2,imports,0
2026-07-17T03:30:00Z,2,nuclear,51.1
2026-07-17T03:30:00Z,2,other,0
2026-07-17T03:30:00Z,2,solar,0.1
2026-07-17T03:30:00Z,2,wind,46
2026-07-17T03:30:00Z,3,biomass,5.4
2026-07-17T03:30:00Z,3,coal,0
2026-07-17T03:30:00Z,3,gas,21.6
2026-07-17T03:30:00Z,3,hydro,0
2026-07-17T03:30:00Z,3,imports,10.8
2026-07-17T03:30:00Z,3,nuclear,45.8
2026-07-17T03:30:00Z,3,other,0
2026-07-17T03:30:00Z,3,solar,0
2026-07-17T03:30:00Z,3,wind,16.4
2026-07-17T03:30:00Z,4,biomass,18.8
2026-07-17T03:30:00Z,4,coal,0
2026-07-17T03:30:00Z,4,gas,0
2026-07-17T03:30:00Z,4,hydro,0
2026-07-17T03:30:00Z,4,imports,43.8
2026-07-17T03:30:00Z,4,nuclear,27.6
2026-07-17T03:30:00Z,4,other,0
2026-07-17T03:30:00Z,4,solar,0.1
2026-07-17T03:30:00Z,4,wind,9.7
2026-07-17T03:30:00Z,5,biomass,44
2026-07-17T03:30:00Z,5,coal,0
2026-07-17T03:30:00Z,5,gas,22.1
2026-07-17T03:30:00Z,5,hydro,0
2026-07-17T03:30:00Z,5,imports,11.6
2026-07-17T03:30:00Z,5,nuclear,9.2
2026-07-17T03:30:00Z,5,other,0
2026-07-17T03:30:00Z,5,solar,0
2026-07-17T03:30:00Z,5,wind,13.1
2026-07-17T03:30:00Z,6,biomass,3.9
2026-07-17T03:30:00Z,6,coal,0
2026-07-17T03:30:00Z,6,gas,15.6
2026-07-17T03:30:00Z,6,hydro,0
2026-07-17T03:30:00Z,6,imports,5.4
2026-07-17T03:30:00Z,6,nuclear,45.3
2026-07-17T03:30:00Z,6,other,0
2026-07-17T03:30:00Z,6,solar,0
2026-07-17T03:30:00Z,6,wind,29.7
2026-07-17T03:30:00Z,7,biomass,0
2026-07-17T03:30:00Z,7,coal,0
2026-07-17T03:30:00Z,7,gas,99.3
2026-07-17T03:30:00Z,7,hydro,0
2026-07-17T03:30:00Z,7,imports,0
2026-07-17T03:30:00Z,7,nuclear,0
2026-07-17T03:30:00Z,7,other,0
2026-07-17T03:30:00Z,7,solar,0
2026-07-17T03:30:00Z,7,wind,0.7
2026-07-17T03:30:00Z,8,biomass,3.9
2026-07-17T03:30:00Z,8,coal,0
2026-07-17T03:30:00Z,8,gas,50.2
2026-07-17T03:30:00Z,8,hydro,0
2026-07-17T03:30:00Z,8,imports,5.3
2026-07-17T03:30:00Z,8,nuclear,26.8
2026-07-17T03:30:00Z,8,other,0
